srcAddress,srcPort,destAddress,destPort,requestMethod,host,param,label
192.168.10.19,55687,119.205.194.11,80,GET,static.danawa.com,v1704181113=,0
192.168.10.19,55690,119.205.194.11,80,GET,static.danawa.com,v1704181113=,0
192.168.10.9,1312,54.246.108.24,80,GET,admp-tc.iltalehti.fi,action=imp&adId=4276897&bnId=70939778&pId=9796796&location=http%3A%2F%2Fwww.iltalehti.fi%2F&cb=1499344195227&adserverId=3&evid=64dadfcc-9c6d-4147-a8cd-4761bb6f3624&v=2.31,0
192.168.10.19,55689,119.205.194.11,80,GET,static.danawa.com,v1704181113=,0
192.168.10.19,55686,119.205.194.11,80,GET,static.danawa.com,v1704181113=,0
192.168.10.19,55692,119.205.194.11,80,GET,static.danawa.com,v=1704181113,0
192.168.10.9,1311,54.246.108.24,80,GET,admp-tc.iltalehti.fi,action=imp&adId=4276961&bnId=71718787&pId=9796798&location=http%3A%2F%2Fwww.iltalehti.fi%2F&cb=1499344195228&adserverId=3&evid=64dadfcc-9c6d-4147-a8cd-4761bb6f3624&v=2.31,0
192.168.10.9,1313,54.246.108.24,80,GET,admp-tc.iltalehti.fi,action=imp&adId=4276956&bnId=71242579&pId=9796797&location=http%3A%2F%2Fwww.iltalehti.fi%2F&cb=1499344195229&adserverId=3&evid=64dadfcc-9c6d-4147-a8cd-4761bb6f3624&v=2.31,0
192.168.10.9,1360,54.246.108.24,80,GET,admp-tc.iltalehti.fi,action=imp&adId=4276966&bnId=72279746&pId=9796799&location=http%3A%2F%2Fwww.iltalehti.fi%2F&cb=1499344195230&adserverId=3&evid=64dadfcc-9c6d-4147-a8cd-4761bb6f3624&v=2.31,0
192.168.10.9,1362,54.246.108.24,80,GET,admp-tc.iltalehti.fi,action=imp&adId=4276978&bnId=72282102&pId=9796801&location=http%3A%2F%2Fwww.iltalehti.fi%2F&cb=1499344195231&adserverId=3&evid=64dadfcc-9c6d-4147-a8cd-4761bb6f3624&v=2.31,0
192.168.10.9,1361,54.246.108.24,80,GET,admp-tc.iltalehti.fi,action=imp&adId=4277003&bnId=70230777&pId=9796803&location=http%3A%2F%2Fwww.iltalehti.fi%2F&cb=1499344195232&adserverId=3&evid=64dadfcc-9c6d-4147-a8cd-4761bb6f3624&v=2.31,0
192.168.10.19,55682,119.205.194.11,80,GET,www.danawa.com,,0
192.168.10.9,1312,54.246.108.24,80,GET,admp-tc.iltalehti.fi,action=imp&adId=4276985&bnId=72270322&pId=9796802&location=http%3A%2F%2Fwww.iltalehti.fi%2F&cb=1499344195233&adserverId=3&evid=64dadfcc-9c6d-4147-a8cd-4761bb6f3624&v=2.31,0
192.168.10.19,55683,119.205.194.11,80,GET,www.danawa.com,,0
192.168.10.19,55684,119.205.194.11,80,GET,www.danawa.com,v=1704181113,0
192.168.10.19,34687,61.251.165.12,80,GET,ad.danawa.com,,0
172.16.0.1,51816,192.168.10.50,80,POST,205.174.165.68,,0
192.168.10.19,49320,13.113.49.109,80,GET,kr-gmtdmp.mookie1.com,tagid=V2_123373&src.rand=1499344197,0
192.168.10.19,34688,61.251.165.12,80,GET,ad.danawa.com,,0
192.168.10.9,1311,54.246.108.24,80,GET,admp-tc.iltalehti.fi,action=imp&adId=4277028&bnId=72271386&pId=9796805&location=http%3A%2F%2Fwww.iltalehti.fi%2F&cb=1499344195235&adserverId=3&evid=64dadfcc-9c6d-4147-a8cd-4761bb6f3624&v=2.31,0
192.168.10.9,1313,54.246.108.24,80,GET,admp-tc.iltalehti.fi,action=imp&adId=4239324&bnId=64019574&pId=9796134&location=http%3A%2F%2Fwww.iltalehti.fi%2F&cb=1499344195236&adserverId=3&evid=64dadfcc-9c6d-4147-a8cd-4761bb6f3624&v=2.31,0
192.168.10.19,40594,119.205.194.14,80,GET,timg.danawa.com,,0
192.168.10.19,55691,119.205.194.11,80,GET,static.danawa.com,,0
172.16.0.1,51816,192.168.10.50,80,GET,205.174.165.68,,0
192.168.10.19,55688,119.205.194.11,80,GET,static.danawa.com,,0
192.168.10.19,55687,119.205.194.11,80,GET,static.danawa.com,,0
192.168.10.19,55690,119.205.194.11,80,GET,static.danawa.com,v1607061545=,0
192.168.10.19,47185,101.79.208.67,80,GET,img.danawa.com,,0
192.168.10.19,40593,119.205.194.14,80,GET,timg.danawa.com,,0
192.168.10.19,47197,101.79.208.67,80,GET,img.danawa.com,,0
192.168.10.19,55686,119.205.194.11,80,GET,static.danawa.com,,0
192.168.10.9,1363,54.192.48.61,80,GET,images.kauppalehti.fi,,0
192.168.10.9,1366,54.192.48.61,80,GET,images.kauppalehti.fi,,0
192.168.10.9,1367,54.192.48.61,80,GET,images.kauppalehti.fi,,0
192.168.10.9,1364,54.192.48.61,80,GET,images.kauppalehti.fi,,0
192.168.10.19,47196,101.79.208.67,80,GET,img.danawa.com,,0
192.168.10.19,55692,119.205.194.11,80,GET,static.danawa.com,,0
192.168.10.19,55682,119.205.194.11,80,GET,www.danawa.com,v=1704181113,0
192.168.10.19,34691,61.251.165.12,80,GET,ad.danawa.com,,0
192.168.10.19,40591,119.205.194.14,80,GET,timg.danawa.com,,0
192.168.10.19,40590,119.205.194.14,80,GET,timg.danawa.com,,0
192.168.10.19,40594,119.205.194.14,80,GET,timg.danawa.com,,0
192.168.10.19,40595,119.205.194.14,80,GET,timg.danawa.com,,0
192.168.10.19,47193,101.79.208.67,80,GET,img.danawa.com,,0
192.168.10.9,1319,68.67.180.44,80,POST,nym1-ib.adnxs.com,e=wqT_3QKLBvBECwMAAAMA1gAFAQjF2vjKBRD039qz6-it_1oYmZObn9z6751NIAEqLQlB2ZQrvMvxPxFB2ZQrvMvxPxkAAABAMzP_PyFBDRIAKREk8IEwt_nVBDiTNkCTNkgCUP-3wh9Yx59DYABo2fdceMCBBIABAIoBA1VTRJIBA0VVUpgB-gGgAdgEqAEBsAEAuAEBwAEEyAEC0AEA2AEA4AEA8AEAigJXdWYoJ2EnLCAxMzQ0NzczLCAxNDk5MzQ0MTk3KTt1ZigncicsIDY2MTAwMjIzRh4AJGknLCA0MzUxNzA2HAD0BAGSAvUBIUREdHowZ2oyNzc4SEVQLTN3aDhZQUNESG4wTXdBRGdBUUFSSWt6WlF0X25WQkZnQVlERm9BSEFBZUFDQUFRQ0lBUUNRQVFHWUFRR2dBUUdvQVFPd0FRQzVBZFcta1BjcFhPOF93UUZXdFlvWHc4dnhQOGtCc2EyVmh0a0dCRURaQWVBdGtLRDRNZXdfNEFIaXh4cjFBUUFBQUFDWUFnQ2dBZ0MxQWdBQUFBQzlBZ0FBQUFEQUFnRElBZ0RRQWdEWUFnRGdBZ0RvQWdENEFnQ0FBd0dRQXdDWUF3R29BX2J2dndlNkF3bE9XVTB5T2pNeU5UVS6aAi0hMmdrZHRRajIu-ADw-Hg1OURJQVFvQURvSlRsbE5Nam96TWpVMdgC0U_gAp3DNeoCGGh0dHA6Ly93d3cuaWx0YWxlaHRpLmZpL_ICEQoGQ1BHX0lEEgczNzU5MjQ5gAMAiAMBkAMAmAMXoAMBqgMAwAOsAsgDANgD4bgo4AMA6AMA-AMCgAQAkgQGL3V0L3YymAQBogQOMjA1LjE3NC4xNjUuODCoBACyBA4IABABGPoBINgEKAAwALgEAMAEAMgEANIECU5ZTTI6MzI1NdoEAggB4AQA8AT_t8IfiAUBmAUAoAX___________8BwAUAyQUAAAAAAADwP9IFCQkAAAAAAAAAAA..&s=7c8b6f425d9e4e7a8f41f38debaa436d63ef0b74&referrer=http%3A%2F%2Fwww.iltalehti.fi%2F&type=nv&nvt=5&px=1085&py=1059&bw=250&bh=600&sf=0&sid=4945181791710442247&sv=91&tv=view6-1&ua=gecko40&pl=win&x=v&ct=web&sw=1440&sh=900&pw=1423&ph=26189&ww=1440&wh=791&ft=2,0
192.168.10.19,40592,119.205.194.14,80,GET,timg.danawa.com,,0
192.168.10.19,47196,101.79.208.67,80,GET,img.danawa.com,,0
192.168.10.19,40594,119.205.194.14,80,GET,timg.danawa.com,,0
192.168.10.9,1373,8.43.72.54,80,GET,beacon-us-iad2.rubiconproject.com,accountId=10101&siteId=32466&zoneId=583750&e=6A1E40E384DA563B743F7319783A116B196FF618939C0BFCBD95F4C5B0D964466F40E53F632E5A411E4EAB59678FD671790A4531B21FD6290AC125B467E43B9F13949913C6F784D6F4CCCA6452B102A8172CD28438FCBB6AEC47D89D10076A08E934F885A2503894177E9198306AD6E030B545283F18125BB8E7DD95227C4699CC8F07C33F76E5ADADD84CD4C36B4A0E,0
192.168.10.9,1376,8.43.72.54,80,GET,beacon-us-iad2.rubiconproject.com,accountId=10101&siteId=32466&zoneId=284288&e=6A1E40E384DA563BB8BC5CB58181DEDB5DF978FCF08703893EB395AE28BD7BD1A10F0104C056FB9D406C4A324B7DFB4E790A4531B21FD6290AC125B467E43B9F13949913C6F784D6F4CCCA6452B102A8172CD28438FCBB6AEC47D89D10076A08E934F885A2503894177E9198306AD6E030B545283F18125B8141531E8E113191CC8F07C33F76E5ADADD84CD4C36B4A0E,0
192.168.10.19,47193,101.79.208.67,80,GET,img.danawa.com,,0
192.168.10.19,40593,119.205.194.14,80,GET,timg.danawa.com,,0
192.168.10.19,40591,119.205.194.14,80,GET,timg.danawa.com,,0
192.168.10.19,40590,119.205.194.14,80,GET,timg.danawa.com,,0
192.168.10.19,40594,119.205.194.14,80,GET,timg.danawa.com,,0
192.168.10.9,1373,8.43.72.54,80,GET,beacon-us-iad2.rubiconproject.com,accountId=10101&siteId=32466&zoneId=336768&e=6A1E40E384DA563B86E02925A48B9D999ED33627E40962A5B2B4E1ADD9063D19614DDA4AA8FFD866353DDE2F66DDE894790A4531B21FD629A7664C7FEC7E25A013949913C6F784D6F4CCCA6452B102A8172CD28438FCBB6AEC47D89D10076A0807E443C67E8FAF34719D1683731926AB30B545283F18125BC29A35BFE9EDF575CC8F07C33F76E5ADADD84CD4C36B4A0E,0
192.168.10.9,1329,68.67.180.44,80,POST,nym1-ib.adnxs.com,e=wqT_3QKLBqgLAwAAAwDWAAUBCMXa-MoFEIa0oOb27raXFBiZk5uf3PrvnU0gASotCQAACQIAEQkHCAAAGREJACERCQApEQnwgTC7-dUEOJM2QJM2SAJQr-jpIVjAn0NgAGja91x4wIEEgAEAigEDVVNEkgEDRVVSmAGlAaAB-gGoAQGwAQC4AQHAAQTIAQLQAQDYAQDgAQDwAQCKAld1ZignYScsIDEzNDQ0MTAsIDE0OTkzNDQxOTcpO3VmKCdyJywgNzA5Mzk2OTVGHgAkaScsIDQ0Nzk5NjYcAPBgkgL1ASFjakd2endpNG1LRUlFS19vNlNFWUFDREhuME13QURnQVFBUklrelpRdV9uVkJGZ0FZREZvQUhBQWVBQ0FBUUNJQVFDUUFRR1lBUUdnQVFHb0FRT3dBUUM1QVFBQRECCHdRRRELkEFBTWtCR191TWNjR0YtRF9aQWVBdGtLRDRNZXdfNEFIOHF4djEJPCxDWUFnQ2dBZ0MxQWcBPwRDOQkI8ExEQUFnRElBZ0RRQWdEWUFnRGdBZ0RvQWdENEFnQ0FBd0dRQXdDWUF3R29BN2lZb1FpNkF3bE9XVTB5T2pNeU5UVS6aAi0hTWdtV29naTL4APDkeDU5RElBUW9BRG9KVGxsTk1qb3pNalUx2ALRT-AC18w86gIYaHR0cDovL3d3dy5pbHRhbGVodGkuZmkv8gIRCgZDUEdfSUQSBzQyNzY4OTiAAwCIAwGQAwCYAxegAwGqAwDAA6wCyAMA2APhuCjgAwDoAwD4AwKABACSBAYvdXQvdjKYBACiBA4yMDUuMTc0LjE2NS44MKgEALIEDggAEAEYpQEg-gEoADAAuAQAwAQAyAQA0gQJTllNMjozMjU12gQCCAHgBADwBK_o6SGIBQGYBQCgBf___________wHABQDJBUmqNPA_0gUJCQAAAAAAAAAA&s=33d0a3d695216ac96b5be0b1289763ad35cf31d4&referrer=http%3A%2F%2Fwww.iltalehti.fi%2F&type=nv&nvt=5&px=250&py=2615&bw=165&bh=250&sf=0&sid=4945181791710442247&sv=91&tv=view6-1&ua=gecko40&pl=win&x=v&ct=web&sw=1440&sh=900&pw=1423&ph=26189&ww=1440&wh=791&ft=2,0
192.168.10.19,40595,119.205.194.14,80,GET,timg.danawa.com,,0
192.168.10.9,1321,68.67.180.44,80,POST,nym1-ib.adnxs.com,e=wqT_3QKLBqgLAwAAAwDWAAUBCMXa-MoFEMnqmfjOpKfaEBiZk5uf3PrvnU0gASotCQAACQIAEQkHLAAAGQAAACCFay9AIRESACkRCfCBMKX01QQ4kzZAkzZIAlDrhsYiWMefQ2AAaNb3XHjAgQSAAQCKAQNVU0SSAQNFVVKYAdQDoAGQA6gBAbABALgBAcABBMgBAtABANgBAOABAPABAIoCV3VmKCdhJywgMTM0NDMwMywgMTQ5OTM0NDE5Nyk7dWYoJ3InLCA3MjQ1MDkyM0YeACRpJywgNDM5NzU3NhwA8GCSAvUBIXpEQkplQWplaXJFSEVPdUd4aUlZQUNESG4wTXdBRGdBUUFSSWt6WlFwZlRWQkZnQVlERm9BSEFBZUFDQUFRQ0lBUUNRQVFHWUFRR2dBUUdvQVFPd0FRQzVBUUFBEQIId1FFEQuQQUFNa0JSdjlPS1ZlcDlEX1pBZUF0a0tENE1ld180QUhONnhyMQk8LENZQWdDZ0FnQzFBZwE_BEM5CQjwSkRBQWdESUFnRFFBZ0RZQWdEZ0FnRG9BZ0Q0QWdDQUF3R1FBd0NZQXdHb0E5NktzUWU2QXdsT1dVMHlPak15TlRVLpoCLSFFUW40bzr4APDkeDU5RElBUW9BRG9KVGxsTk1qb3pNalUx2ALRT-ACncM16gIYaHR0cDovL3d3dy5pbHRhbGVodGkuZmkv8gIRCgZDUEdfSUQSBzM2OTY3MzKAAwCIAwGQAwCYAxegAwGqAwDAA6wCyAMA2APhuCjgAwDoAwD4AwKABACSBAYvdXQvdjKYBAGiBA4yMDUuMTc0LjE2NS44MKgEALIEDggAEAEYrAIg-gEoADAAuAQAwAQAyAQA0gQJTllNMjozMjU12gQCCAHgBADwBOuGxiKIBQGYBQCgBf___________wHABQDJBUmqNPA_0gUJCQAAAAAAAAAA&s=3151a3e261e39809e5cec36c3a676934c291b3b6&referrer=http%3A%2F%2Fwww.iltalehti.fi%2F&type=nv&nvt=5&px=269&py=1558&bw=468&bh=400&sf=0&sid=4945181791710442247&sv=91&tv=view6-1&ua=gecko40&pl=win&x=v&ct=web&sw=1440&sh=900&pw=1423&ph=26189&ww=1440&wh=791&ft=2,0
192.168.10.9,1309,68.67.178.170,80,POST,nym1-ib.adnxs.com,e=wqT_3QKLBqgLAwAAAwDWAAUBCMXa-MoFEPOHh5ea-cjYLxiZk5uf3PrvnU0gASotCQAACQIAEQkHLAAAGQAAACBcjy5AIRESACkRCfCBML751QQ4kzZAkzZIAlCDr5kiWMCfQ2AAaN33XHjAgQSAAQCKAQNVU0SSAQNFVVKYAaUBoAH6AagBAbABALgBAcABBMgBAtABANgBAOABAPABAIoCV3VmKCdhJywgMTU4NjE3MiwgMTQ5OTM0NDE5Nyk7dWYoJ3InLCA3MTcxODc4N0YeACRpJywgNDY1OTU2NhwA8GCSAvUBIU96Q0VMUWlRbWFFSUVJT3ZtU0lZQUNESG4wTXdBRGdBUUFSSWt6WlF2dm5WQkZnQVlERm9BSEFBZUFDQUFRQ0lBUUNRQVFHWUFRR2dBUUdvQVFPd0FRQzVBUUFBEQIId1FFEQuQQUFNa0JmNXVSNVZaLV96X1pBZUF0a0tENE1ld180QUdrdUJ6MQk8LENZQWdDZ0FnQzFBZwE_BEM5CQjwTERBQWdESUFnRFFBZ0RZQWdEZ0FnRG9BZ0Q0QWdDQUF3R1FBd0NZQXdHb0E1Q1pvUWk2QXdsT1dVMHlPak15TlRVLpoCLSFWd2o3amdpMvgA8OR4NTlESUFRb0FEb0pUbGxOTWpvek1qVTHYAtFP4ALXzDzqAhhodHRwOi8vd3d3LmlsdGFsZWh0aS5maS_yAhEKBkNQR19JRBIHNDI3Njk2MYADAIgDAZADAJgDF6ADAaoDAMADrALIAwDYA-G4KOADAOgDAPgDAoAEAJIEBi91dC92MpgEAKIEDjIwNS4xNzQuMTY1LjgwqAQAsgQOCAAQARilASD6ASgAMAC4BADABADIBADSBAlOWU0yOjMyNTXaBAIIAeAEAPAEg6-ZIogFAZgFAKAF____________AcAFAMkFSao08D_SBQkJAAAAAAAAAAA.&s=a79bf1b76ec727868e324b07404521a613f15e6d&referrer=http%3A%2F%2Fwww.iltalehti.fi%2F&type=nv&nvt=5&px=250&py=2868&bw=165&bh=250&sf=0&sid=4945181791710442247&sv=91&tv=view6-1&ua=gecko40&pl=win&x=v&ct=web&sw=1440&sh=900&pw=1423&ph=26189&ww=1440&wh=791&ft=2,0
192.168.10.9,1320,68.67.180.44,80,POST,nym1-ib.adnxs.com,e=wqT_3QKLBqgLAwAAAwDWAAUBCMXa-MoFEKjVq_Wth6q4OxiZk5uf3PrvnU0gASotCQAACQIAEQkHCAAAGQEJECncKkAhAQkBAQApAQUBAfCBMML51QQ4kzZAkzZIAlDyg7siWMCfQ2AAaOD3XHjAgQSAAQCKAQNVU0SSAQNFVVKYAaUBoAH6AagBAbABALgBAcABBMgBAtABANgBAOABAPABAIoCV3VmKCdhJywgMTg5MDQyOSwgMTQ5OTM0NDE5Nyk7dWYoJ3InLCA3MjI3MDMyMkYeACRpJywgNTYxNzk3NhwA8GCSAvUBIXdDX2lJd2kzbWFFSUVQS0R1eUlZQUNESG4wTXdBRGdBUUFSSWt6WlF3dm5WQkZnQVlERm9BSEFBZUFDQUFRQ0lBUUNRQVFHWUFRR2dBUUdvQVFPd0FRQzVBUUFBEQIId1FFEQuQQUFNa0JYeU0yaUdhXy1EX1pBZUF0a0tENE1ld180QUdGcFNMMQk8LENZQWdDZ0FnQzFBZwE_BEM5CQjwTERBQWdESUFnRFFBZ0RZQWdEZ0FnRG9BZ0Q0QWdDQUF3R1FBd0NZQXdHb0E3ZVpvUWk2QXdsT1dVMHlPak15TlRVLpoCLSE0d2c2bkFpMvgA8OR4NTlESUFRb0FEb0pUbGxOTWpvek1qVTHYAtFP4ALXzDzqAhhodHRwOi8vd3d3LmlsdGFsZWh0aS5maS_yAhEKBkNQR19JRBIHNDI3Njk4NYADAIgDAZADAJgDF6ADAaoDAMADrALIAwDYA-G4KOADAOgDAPgDAoAEAJIEBi91dC92MpgEAKIEDjIwNS4xNzQuMTY1LjgwqAQAsgQOCAAQARilASD6ASgAMAC4BADABADIBADSBAlOWU0yOjMyNTXaBAIIAeAEAPAE8oO7IogFAZgFAKAF____________AcAFAMkFQaY8AADwP9IFCQkAAAAAAAAAAA..&s=c6b8b3e88b8157f7bf3a2609e47a21a999c21f88&referrer=http%3A%2F%2Fwww.iltalehti.fi%2F&type=nv&nvt=5&px=250&py=3121&bw=165&bh=250&sf=0&sid=4945181791710442247&sv=91&tv=view6-1&ua=gecko40&pl=win&x=v&ct=web&sw=1440&sh=900&pw=1423&ph=26189&ww=1440&wh=791&ft=2,0
192.168.10.9,1310,68.67.178.170,80,POST,nym1-ib.adnxs.com,e=wqT_3QKpBvBEKQMAAAMA1gAFAQjF2vjKBRDxuoLitMXx41EYmZObn9z6751NIAEqLQmGIAclzLTwPxGGIAclzLTwPxkAAADgehQeQCGGDRIAKREk8IEwpvTVBDiTNkCTNkgCUPa4wx5Yx59DYABo1_dceMCBBIABAIoBA1VTRJIBA0VVUpgB-QOgAfQDqAEBsAEAuAEBwAEEyAEC0AEA2AEA4AEA8AEAigJ1dWYoJ2EnLCAxMzQ0NDc5LCAxNDk5MzQ0MTk3KTt1ZigncicsIDY0MDE5NTc0Rh4ALGMnLCAxNzIwNzAxMEYeACRpJywgNTUzMDMzNhwA9AwBkgL1ASEtampuOHdqaW5ab0lFUGE0d3g0WUFDREhuME13QURnQVFBUklrelpRcHZUVkJGZ0FZREZvQUhBQWVBQ0FBUUNJQVFDUUFRR1lBUUdnQVFHb0FRT3dBUUM1QVdDNEQ4bWtjTzBfd1FFc0haZC0xclR3UDhrQlc4YXoxYXdQQVVEWkFlQXRrS0Q0TWV3XzRBSEo0Q0gxQVFBQUFBQ1lBZ0NnQWdDMUFnQUFBQUM5QWdBQUFBREFBZ0RJQWdEUUFnRFlBZ0RnQWdEb0FnRDRBZ0NBQXdHUUF3Q1lBd0dvQS1LZG1naTZBd2xPV1UweU9qTXlOVFUumgItIVNBbm1wUWppblpvSUVQYTQB-PD4eDU5RElBUW9BRG9KVGxsTk1qb3pNalUx2ALRT-ACncM16gIYaHR0cDovL3d3dy5pbHRhbGVodGkuZmkv8gIRCgZDUEdfSUQSBzQyMzkzMjSAAwCIAwGQAwCYAxegAwGqAwDAA6wCyAMA2APhuCjgAwDoAwD4AwKABACSBAYvdXQvdjKYBAGiBA4yMDUuMTc0LjE2NS44MKgEALIEDggAEAEY-QMg9AMoADAAuAQAwAQAyAQA0gQJTllNMjozMjU12gQCCAHgBADwBPa4wx6IBQGYBQCgBf___________wHABQDJBQAAAAAAAPA_0gUJCQAAAAAAAAAA&s=d8e6aa94237f4c44f21ede816cb2ab8ebdb328d3&referrer=http%3A%2F%2Fwww.iltalehti.fi%2F&type=nv&nvt=5&px=250&py=4549&bw=505&bh=500&sf=0&sid=4945181791710442247&sv=91&tv=view6-1&ua=gecko40&pl=win&x=v&ct=web&sw=1440&sh=900&pw=1423&ph=26189&ww=1440&wh=791&ft=2,0
192.168.10.9,1319,68.67.180.44,80,POST,nym1-ib.adnxs.com,e=wqT_3QKLBqgLAwAAAwDWAAUBCMXa-MoFEM_XyZjwlqiLCxiZk5uf3PrvnU0gASotCQAACQIAEQkHCAAAGQEJEClcK0AhAQkBAQApAQUBAfCBMMX51QQ4kzZAkzZIAlCajLsiWMefQ2AAaOL3XHjAgQSAAQCKAQNVU0SSAQNFVVKYAaUBoAH6AagBAbABALgBAcABBMgBAtABANgBAOABAPABAIoCV3VmKCdhJywgMTM0NDg2NiwgMTQ5OTM0NDE5Nyk7dWYoJ3InLCA3MjI3MTM4NkYeACRpJywgNDUxNzkyNhwA8GCSAvUBITRERDdiUWlqbXFFSUVKcU11eUlZQUNESG4wTXdBRGdBUUFSSWt6WlF4Zm5WQkZnQVlERm9BSEFBZUFDQUFRQ0lBUUNRQVFHWUFRR2dBUUdvQVFPd0FRQzVBUUFBEQIId1FFEQuQQUFNa0JmcFhEeTNDQjlUX1pBZUF0a0tENE1ld180QUhReVJ2MQk8LENZQWdDZ0FnQzFBZwE_BEM5CQjwTERBQWdESUFnRFFBZ0RZQWdEZ0FnRG9BZ0Q0QWdDQUF3R1FBd0NZQXdHb0E2T2FvUWk2QXdsT1dVMHlPak15TlRVLpoCLSFnUWdEa3dpMvgA8OR4NTlESUFRb0FEb0pUbGxOTWpvek1qVTHYAtFP4ALXzDzqAhhodHRwOi8vd3d3LmlsdGFsZWh0aS5maS_yAhEKBkNQR19JRBIHNDI3NzAyOIADAIgDAZADAJgDF6ADAaoDAMADrALIAwDYA-G4KOADAOgDAPgDAoAEAJIEBi91dC92MpgEAKIEDjIwNS4xNzQuMTY1LjgwqAQAsgQOCAAQARilASD6ASgAMAC4BADABADIBADSBAlOWU0yOjMyNTXaBAIIAeAEAPAEmoy7IogFAZgFAKAF____________AcAFAMkFQaY8AADwP9IFCQkAAAAAAAAAAA..&s=42cc243b9f4c687b898362d45fe892c44484ed4e&referrer=http%3A%2F%2Fwww.iltalehti.fi%2F&type=nv&nvt=5&px=586&py=3121&bw=165&bh=250&sf=0&sid=4945181791710442247&sv=91&tv=view6-1&ua=gecko40&pl=win&x=v&ct=web&sw=1440&sh=900&pw=1423&ph=26189&ww=1440&wh=791&ft=2,0
192.168.10.19,47195,101.79.208.67,80,GET,img.danawa.com,,0
192.168.10.9,1329,68.67.180.44,80,POST,nym1-ib.adnxs.com,e=wqT_3QKLBqgLAwAAAwDWAAUBCMXa-MoFEJDGg7jD6YTiLhiZk5uf3PrvnU0gASotCQAACQIAEQkHCAAAGQkJCDRAIQkJCAAAKREJ8IEww_nVBDiTNkCTNkgCUPnFviFYx59DYABo4fdceMCBBIABAIoBA1VTRJIBA0VVUpgBpQGgAfoBqAEBsAEAuAEBwAEEyAEC0AEA2AEA4AEA8AEAigJXdWYoJ2EnLCAxNTU0NjYyLCAxNDk5MzQ0MTk3KTt1ZigncicsIDcwMjMwNzc3Rh4AJGknLCA0NTc3ODI2HADwYJIC9QEhLVRGbEJBamttYUVJRVBuRnZpRVlBQ0RIbjBNd0FEZ0FRQVJJa3paUXdfblZCRmdBWURGb0FIQUFlQUNBQVFDSUFRQ1FBUUdZQVFHZ0FRR29BUU93QVFDNUFRQUERAgh3UUURC5BBQU1rQjlZaDdsYklfOVRfWkFlQXRrS0Q0TWV3XzRBRzItQnYxCTwsQ1lBZ0NnQWdDMUFnAT8EQzkJCPBMREFBZ0RJQWdEUUFnRFlBZ0RnQWdEb0FnRDRBZ0NBQXdHUUF3Q1lBd0dvQS1TWm9RaTZBd2xPV1UweU9qTXlOVFUumgItIVd3bWVwd2oy-ADw5Hg1OURJQVFvQURvSlRsbE5Nam96TWpVMdgC0U_gAtfMPOoCGGh0dHA6Ly93d3cuaWx0YWxlaHRpLmZpL_ICEQoGQ1BHX0lEEgc0Mjc3MDAzgAMAiAMBkAMAmAMXoAMBqgMAwAOsAsgDANgD4bgo4AMA6AMA-AMCgAQAkgQGL3V0L3YymAQBogQOMjA1LjE3NC4xNjUuODCoBACyBA4IABABGKUBIPoBKAAwALgEAMAEAMgEANIECU5ZTTI6MzI1NdoEAggB4AQA8AT5xb4hiAUBmAUAoAX___________8BwAUAyQVJqjTwP9IFCQkAAAAAAAAAAA..&s=e5d7709e43d67e7e474992d6c12a59c4e777c74a&referrer=http%3A%2F%2Fwww.iltalehti.fi%2F&type=nv&nvt=5&px=418&py=3121&bw=165&bh=250&sf=0&sid=4945181791710442247&sv=91&tv=view6-1&ua=gecko40&pl=win&x=v&ct=web&sw=1440&sh=900&pw=1423&ph=26189&ww=1440&wh=791&ft=2,0
